event_id,event_name,event_date,driver_type,impact_cycle,predictability,industry,intensity_score,source_note
A_20260116_600584,涨停异动_长电科技_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,5,近一年交易数据规则抽取
A_20260116_600637,跌停异动_东方明珠_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,I63电信、广播电视和卫星传输服务,4,近一年交易数据规则抽取
A_20260116_600662,跌停异动_外服控股_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,L72商务服务业,4,近一年交易数据规则抽取
A_20260116_600667,放量上涨异动_太极实业_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,4,近一年交易数据规则抽取
A_20260116_600703,涨停异动_三安光电_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20260116_600722,跌停异动_金牛化工_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,5,近一年交易数据规则抽取
A_20260116_600734,跌停异动_实达集团_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,I65软件和信息技术服务业,5,近一年交易数据规则抽取
A_20260116_600744,放量上涨异动_华银电力_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,3,近一年交易数据规则抽取
A_20260116_600776,跌停异动_东方通信_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20260116_600783,跌停异动_鲁信创投_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20260116_600785,涨停异动_新华百货_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,5,近一年交易数据规则抽取
A_20260116_600841,涨停异动_动力新科_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,4,近一年交易数据规则抽取
A_20260116_600986,跌停异动_浙文互联_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,I64互联网和相关服务,4,近一年交易数据规则抽取
A_20260116_601096,涨停异动_宏盛华源_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C33金属制品业,5,近一年交易数据规则抽取
A_20260116_601106,跌停异动_中国一重_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,4,近一年交易数据规则抽取
A_20260116_601116,跌停异动_三江购物_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20260116_601133,涨停异动_柏诚股份_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,E49建筑安装业,5,近一年交易数据规则抽取
A_20260116_601163,涨停异动_三角轮胎_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C29橡胶和塑料制品业,4,近一年交易数据规则抽取
A_20260116_601616,涨停异动_广电电气_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20260116_601669,放量上涨异动_中国电建_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,3,近一年交易数据规则抽取
A_20260116_601858,跌停异动_中国科传_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,R86新闻和出版业,4,近一年交易数据规则抽取
A_20260116_601992,跌停异动_金隅集团_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C30非金属矿物制品业,4,近一年交易数据规则抽取
A_20260116_603000,跌停异动_人民网_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,I64互联网和相关服务,4,近一年交易数据规则抽取
A_20260116_603011,跌停异动_合锻智能_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,5,近一年交易数据规则抽取
A_20260116_603038,涨停异动_华立股份_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C41其他制造业,4,近一年交易数据规则抽取
A_20260116_603052,涨停异动_可川科技_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20260116_603056,涨停异动_德邦股份_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,G54道路运输业,4,近一年交易数据规则抽取
A_20260116_603058,涨停异动_永吉股份_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C23印刷和记录媒介复制业,5,近一年交易数据规则抽取
A_20260116_603061,涨停异动_金海通_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,4,近一年交易数据规则抽取
A_20260116_603108,跌停异动_润达医疗_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,F51批发业,5,近一年交易数据规则抽取
A_20260116_603119,放量上涨异动_浙江荣泰_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C30非金属矿物制品业,3,近一年交易数据规则抽取
A_20260116_603135,放量上涨异动_中重科技_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,4,近一年交易数据规则抽取
A_20260116_603163,涨停异动_圣晖集成_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,E49建筑安装业,4,近一年交易数据规则抽取
A_20260116_603179,涨停异动_新泉股份_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C36汽车制造业,4,近一年交易数据规则抽取
A_20260116_603216,涨停异动_梦天家居_2026-01-16,2026-01-16,公司/市场异动事件,脉冲型事件,突发型事件,C20木材加工和木、竹、藤、棕、草制品业,4,近一年交易数据规则抽取
A_20260119_600089,涨停异动_特变电工_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20260119_600114,涨停异动_东睦股份_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C33金属制品业,4,近一年交易数据规则抽取
A_20260119_600151,跌停异动_航天机电_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20260119_600163,涨停异动_中闽能源_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,4,近一年交易数据规则抽取
A_20260119_600189,涨停异动_泉阳泉_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C15酒、饮料和精制茶制造业,4,近一年交易数据规则抽取
A_20260119_600230,涨停异动_沧州大化_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,4,近一年交易数据规则抽取
A_20260119_600268,涨停异动_国电南自_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20260119_600302,涨停异动_标准股份_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,4,近一年交易数据规则抽取
A_20260119_600312,涨停异动_平高电气_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20260119_600337,涨停异动_美克家居_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20260119_600340,放量上涨异动_华夏幸福_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,4,近一年交易数据规则抽取
A_20260119_600343,跌停异动_航天动力_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,4,近一年交易数据规则抽取
A_20260119_600372,涨停异动_中航机载_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C37铁路、船舶、航空航天和其他运输设备制造业,4,近一年交易数据规则抽取
A_20260119_600378,涨停异动_昊华科技_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,4,近一年交易数据规则抽取
A_20260119_600382,涨停异动_广东明珠_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,B08黑色金属矿采选业,4,近一年交易数据规则抽取
A_20260119_600391,涨停异动_航发科技_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C37铁路、船舶、航空航天和其他运输设备制造业,4,近一年交易数据规则抽取
A_20260119_600537,涨停异动_亿晶光电_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20260119_600550,涨停异动_保变电气_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20260119_600593,涨停异动_大连圣亚_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,N78公共设施管理业,5,近一年交易数据规则抽取
A_20260119_600637,跌停异动_东方明珠_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,I63电信、广播电视和卫星传输服务,5,近一年交易数据规则抽取
A_20260119_600671,涨停异动_天目药业_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C27医药制造业,4,近一年交易数据规则抽取
A_20260119_600774,涨停异动_汉商集团_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C27医药制造业,4,近一年交易数据规则抽取
A_20260119_600776,跌停异动_东方通信_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,5,近一年交易数据规则抽取
A_20260119_600783,跌停异动_鲁信创投_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,5,近一年交易数据规则抽取
A_20260119_600785,涨停异动_新华百货_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,5,近一年交易数据规则抽取
A_20260119_600800,涨停异动_渤海化学_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,4,近一年交易数据规则抽取
A_20260119_600893,涨停异动_航发动力_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C37铁路、船舶、航空航天和其他运输设备制造业,4,近一年交易数据规则抽取
A_20260119_600986,跌停异动_浙文互联_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,I64互联网和相关服务,5,近一年交易数据规则抽取
A_20260119_601096,涨停异动_宏盛华源_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C33金属制品业,5,近一年交易数据规则抽取
A_20260119_601116,跌停异动_三江购物_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20260119_601126,涨停异动_四方股份_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20260119_601179,涨停异动_中国西电_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20260119_601616,涨停异动_广电电气_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20260119_601700,涨停异动_风范股份_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C33金属制品业,5,近一年交易数据规则抽取
A_20260119_601965,涨停异动_中国汽研_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,M74专业技术服务业,4,近一年交易数据规则抽取
A_20260119_601968,涨停异动_宝钢包装_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C33金属制品业,4,近一年交易数据规则抽取
A_20260119_603000,跌停异动_人民网_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,I64互联网和相关服务,4,近一年交易数据规则抽取
A_20260119_603001,涨停异动_奥康国际_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C19皮革、毛皮、羽毛及其制品和制鞋业,4,近一年交易数据规则抽取
A_20260119_603061,涨停异动_金海通_2026-01-19,2026-01-19,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,5,近一年交易数据规则抽取
